	Unnamed: 0	sampleID	x	y
723	41	AV0226-C	-9.53	8.48
724	42	AV0143-C		
725	43	AV0179-C		
726	44	AV0191-C	-9.53	8.48
727	45	AV0180-C	-9.53	8.48
728	46	AV0192-C	-9.53	8.48
729	47	AV0170-C	-9.53	8.48
730	48	AV0194-C	-9.53	8.48
731	49	AV0206-C	-9.53	8.48
732	50	AV0218-C	-9.53	8.48
733	51	AV0171-C	-9.53	8.48
734	52	AV0195-C	-9.53	8.48
735	54	AV0330-C	-7.81	10.83
736	55	AV0342-C	-7.81	10.83
737	56	AV0354-C	-7.81	10.83
738	58	AV0377-C	-7.81	10.83
739	59	AV0387-C	-7.81	10.83
740	60	AV0407-C	-7.81	10.83
741	62	AV0367-C	-7.81	10.83
742	63	AV0378-C	-7.81	10.83
743	64	AV0408-C	-7.81	10.83
744	65	AV0332-C	-7.81	10.83
745	66	AV0344-C	-7.81	10.83
746	67	AV0356-C		
747	68	AV0368-C	-7.81	10.83
748	69	AV0389-C	-7.81	10.83
749	70	AV0409-C	-7.81	10.83
750	71	AV0333-C	-7.81	10.83
751	72	AV0380-C	-7.81	10.83
752	73	AV0390-C	-7.81	10.83
753	74	AV0400-C	-7.81	10.83
754	75	AV0410-C	-7.81	10.83
755	76	AV0334-C		
756	77	AV0346-C	-7.81	10.83
757	78	AV0358-C	-7.81	10.83
758	79	AV0381-C	-7.81	10.83
759	80	AV0391-C	-7.81	10.83
760	81	AV0401-C	-7.81	10.83
761	82	AV0335-C	-7.81	10.83
762	83	AV0347-C	-7.81	10.83
763	84	AV0359-C	-7.81	10.83
764	85	AV0371-C	-7.81	10.83
765	86	AV0382-C	-7.81	10.83
766	87	AV0392-C	-7.81	10.83
767	88	AV0402-C	-7.81	10.83
768	89	AV0412-C	-7.81	10.83
769	90	AV0336-C	-7.81	10.83
770	91	AV0360-C	-7.81	10.83
771	92	AV0372-C		
772	93	AV0383-C	-7.81	10.83
773	94	AV0393-C	-7.81	10.83
774	95	AV0403-C	-7.81	10.83
775	96	AV0337-C	-7.81	10.83
776	97	AV0349-C	-7.81	10.83
777	98	AV0361-C	-7.81	10.83
778	99	AV0373-C		
779	100	AV0384-C	-7.81	10.83
780	101	AV0394-C	-7.81	10.83
781	102	AV0404-C	-7.81	10.83
782	103	AV0414-C	-7.81	10.83
783	104	AV0338-C	-7.81	10.83
784	105	AV0350-C	-7.81	10.83
785	106	AV0362-C	-7.81	10.83
786	107	AV0405-C	-7.81	10.83
787	108	AV0415-C	-7.81	10.83
788	109	AV0351-C	-7.81	10.83
789	110	AV0363-C		
790	111	AV0375-C	-7.81	10.83
791	112	AV0386-C	-7.81	10.83
792	113	AV0396-C	-7.81	10.83
793	114	AV0406-C	-7.81	10.83
794	116	AV0352-C	-10.03	9.28
795	117	AV0364-C	-9.53	8.48
796	118	AV0376-C	-7.81	10.83
797	119	AV0341-C		
798	120	AV0353-C	-9.53	8.48
799	121	AV0219-C	-9.53	8.48
800	122	AV0231-C	-9.53	8.48
801	123	AV0160-C	-9.53	8.48
802	124	AV0196-C		
803	125	AV0208-C	-9.53	8.48
804	131	AV0185-C	-9.53	8.48
805	132	AV0150-C	-9.53	8.48
806	133	AV0162-C	-9.53	8.48
807	134	AV0174-C		
808	135	AV0186-C	-9.53	8.48
809	136	AV0198-C	-9.53	8.48
810	137	AV0210-C	-9.53	8.48
811	138	AV0222-C	-9.53	8.48
812	139	AV0234-C	-9.53	8.48
813	140	AV0199-C	-9.53	8.48
814	141	AV0211-C	-9.53	8.48
815	142	AV0223-C		
816	143	AV0152-C	-9.53	8.48
817	144	AV0164-C	-9.53	8.48
818	145	AV0176-C	-9.53	8.48
819	146	AV0188-C	-9.53	8.48
820	147	AV0200-C	-9.53	8.48
821	148	AV0165-C	-9.53	8.48
822	149	AV0177-C		
823	150	AV0189-C	-9.53	8.48
824	151	AV0201-C	-9.53	8.48
825	152	AV0213-C	-9.53	8.48
826	153	AV0225-C	-9.53	8.48
827	163	AV0263-C	-8.33	11.47
828	165	AV0287-C	-8.33	11.47
829	170	AV0277-C	-8.33	11.47
830	171	AV0325-C	-8.33	11.47
831	174	AV0314-C	-8.33	11.47
832	0	BK0001-C	18.583	4.367
833	3	BK0005-C	18.583	4.367
834	7	BK0009-C	18.583	4.367
835	8	BK0010-C	18.583	4.367
836	9	BK0011-C	18.583	4.367
837	10	BK0013-C		
838	13	BK0016-C	18.583	4.367
839	15	BK0018-C		
840	16	BK0019-C	18.583	4.367
841	18	BK0022-C	18.583	4.367
842	19	BK0023-C	18.583	4.367
843	22	BK0026-C	18.583	4.367
844	23	BK0027-C	18.583	4.367
845	24	BK0029-C	18.583	4.367
846	25	BK0030-C		
847	27	BK0032-C	18.583	4.367
848	28	BK0033-C	18.583	4.367
849	29	BK0034-C	18.583	4.367
850	31	BK0037-C	18.583	4.367
851	32	BK0038-C	18.583	4.367
852	33	BK0039-C	18.583	4.367
853	34	BK0040-C	18.583	4.367
854	37	BK0043-C	18.583	4.367
855	38	BK0045-C	18.583	4.367
856	39	BK0046-C	18.583	4.367
857	40	BK0047-C	18.583	4.367
858	41	BK0048-C	18.583	4.367
859	42	BK0049-C	18.583	4.367
860	43	BK0050-C	18.583	4.367
861	44	BK0051-C	18.583	4.367
862	45	BK0053-C	18.583	4.367
863	46	BK0054-C	18.583	4.367
864	47	BK0055-C	18.583	4.367
865	48	BK0056-C	18.583	4.367
866	49	BK0057-C	18.583	4.367
867	50	BK0058-C	18.583	4.367
868	51	BK0059-C	18.583	4.367
869	52	BK0061-C	18.583	4.367
870	53	BK0062-C	18.583	4.367
871	54	BK0063-C	18.583	4.367
872	55	BK0064-C	18.583	4.367
873	57	BK0066-C	18.583	4.367
874	59	BK0069-C	18.583	4.367
875	60	BK0070-C	18.583	4.367
876	61	BK0071-C	18.583	4.367
877	62	BK0072-C	18.583	4.367
878	63	BK0074-C	18.583	4.367
879	64	BK0077-C		
880	65	BK0078-C	18.583	4.367
881	66	BK0080-C		
882	68	BK0082-C	18.583	4.367
883	69	BK0083-C		
884	70	BK0085-C	18.583	4.367
885	71	BK0086-C	18.583	4.367
886	72	BK0094-CW	18.583	4.367
887	81	AC0089-Cx		
888	82	AC0090-C	34.026	0.77
889	83	AC0091-Cx	34.026	0.77
890	84	AC0092-C	34.026	0.77
891	85	AC0093-C	34.026	0.77
892	86	AC0094-C		
893	87	AC0095-C	34.026	0.77
894	88	AC0096-Cx	34.026	0.77
895	89	AC0097-C	34.026	0.77
896	90	AC0098-C		
897	91	AC0099-C	34.026	0.77
898	92	AC0100-C	34.026	0.77
899	93	AC0101-C	34.026	0.77
900	94	AC0102-Cx		
901	95	AC0103-Cx	34.026	0.77
902	96	AC0104-Cx		
903	97	AC0105-C	34.026	0.77
904	98	AC0106-C	34.026	0.77
905	99	AC0107-C	34.026	0.77
906	100	AC0108-C		
907	101	AC0109-C	34.026	0.77
908	102	AC0110-Cx	34.026	0.77
909	103	AC0111-Cx	34.026	0.77
910	104	AC0112-C		
911	105	AC0113-Cx	34.026	0.77
912	106	AC0114-C	34.026	0.77
913	107	AC0115-C	34.026	0.77
914	108	AC0116-C	34.026	0.77
915	109	AC0117-Cx	34.026	0.77
916	110	AC0118-C	34.026	0.77
917	111	AC0119-C	34.026	0.77
918	112	AC0120-C	34.026	0.77
919	113	AC0121-C	34.026	0.77
920	114	AC0122-C	34.026	0.77
921	115	AC0123-C	34.026	0.77
922	116	AC0124-C	34.026	0.77
923	117	AC0125-C	34.026	0.77
924	118	AC0126-Cx	34.026	0.77
925	119	AC0127-C		
926	120	AC0128-Cx	34.026	0.77
927	121	AC0129-C	34.026	0.77
928	122	AC0130-C	34.026	0.77
929	123	AC0131-C	34.026	0.77
930	124	AC0132-C	34.026	0.77
931	125	AC0133-C	34.026	0.77
932	126	AC0134-Cx		
933	127	AC0135-C	34.026	0.77
934	128	AC0136-C	34.026	0.77
935	129	AC0137-C	34.026	0.77
936	130	AC0138-Cx		
937	131	AC0139-C	34.026	0.77
938	132	AC0140-C	34.026	0.77
939	133	AC0141-C	34.026	0.77
940	134	AC0142-C	34.026	0.77
941	135	AC0143-C	34.026	0.77
942	136	AC0144-Cx	34.026	0.77
943	137	AC0145-Cx	34.026	0.77
944	138	AC0146-C	34.026	0.77
945	139	AC0147-Cx	34.026	0.77
946	140	AC0148-C	34.026	0.77
947	141	AC0149-Cx	34.026	0.77
948	142	AC0150-C	34.026	0.77
949	143	AC0151-C	34.026	0.77
950	144	AC0152-C	34.026	0.77
951	145	AC0153-C	34.026	0.77
952	146	AC0154-C	34.026	0.77
953	147	AC0155-C	34.026	0.77
954	148	AC0156-C	34.026	0.77
955	149	AC0157-C	34.026	0.77
956	150	AC0158-C	34.026	0.77
957	151	AC0159-C	34.026	0.77
958	152	AC0160-C		
959	153	AC0161-C	34.026	0.77
960	154	AC0162-Cx	34.026	0.77
961	155	AC0163-C	34.026	0.77
962	156	AC0164-C	34.026	0.77
963	157	AC0166-C	34.026	0.77
964	158	AC0167-C	34.026	0.77
965	159	AC0168-Cx		
966	160	AC0169-C	34.026	0.77
967	161	AC0170-C	34.026	0.77
968	162	AC0171-C	34.026	0.77
969	163	AC0172-C	34.026	0.77
970	164	AC0173-C	34.026	0.77
971	165	AC0174-Cx	34.026	0.77
972	166	AC0176-Cx	34.026	0.77
973	167	AC0177-C	34.026	0.77
974	168	AC0178-C	34.026	0.77
975	169	AC0179-C	34.026	0.77
976	170	AC0180-C	34.026	0.77
977	171	AC0181-C	34.026	0.77
978	172	AC0182-C	34.026	0.77
979	173	AC0183-C	34.026	0.77
980	174	AC0184-C		
981	175	AC0185-C	34.026	0.77
982	176	AC0186-C	34.026	0.77
983	177	AC0187-C	34.026	0.77
984	178	AC0188-C	34.026	0.77
985	179	AC0189-C	34.026	0.77
986	180	AC0190-C	34.026	0.77
987	181	AC0191-C	34.026	0.77
988	182	AC0192-C	34.026	0.77
989	183	AC0193-C	34.026	0.77
990	184	AC0194-C	34.026	0.77
991	185	AC0195-C	34.026	0.77
992	186	AC0196-C	34.026	0.77
993	187	AC0197-Cx	34.026	0.77
994	189	AC0199-C	34.026	0.77
995	190	AC0200-C	34.026	0.77
996	191	AC0201-Cx	34.026	0.77
997	192	AC0202-Cx	34.026	0.77
998	193	AC0203-C	34.026	0.77
999	194	AC0204-C	29.701	-0.751
1000	196	AC0206-C	29.701	-0.751
1001	197	AC0207-C	29.701	-0.751
1002	198	AC0208-C	29.701	-0.751
1003	199	AC0209-C	29.701	-0.751
1004	200	AC0210-C	29.701	-0.751
1005	201	AC0211-C	29.701	-0.751
1006	202	AC0212-C		
1007	203	AC0213-C	29.701	-0.751
1008	204	AC0214-C	29.701	-0.751
1009	205	AC0215-C	29.701	-0.751
1010	206	AC0216-C	29.701	-0.751
1011	207	AC0217-C		
1012	208	AC0218-C	29.701	-0.751
1013	209	AC0219-C	29.701	-0.751
1014	210	AC0220-C	29.701	-0.751
1015	211	AC0221-C	29.701	-0.751
1016	212	AC0222-C	29.701	-0.751
1017	213	AC0223-C	29.701	-0.751
1018	214	AC0224-C	29.701	-0.751
1019	215	AC0225-C	29.701	-0.751
1020	216	AC0226-C	29.701	-0.751
1021	217	AC0227-C	29.701	-0.751
1022	218	AC0228-C	29.701	-0.751
1023	219	AC0229-C	29.701	-0.751
1024	220	AC0230-C	29.701	-0.751
1025	221	AC0231-C	29.701	-0.751
1026	222	AC0232-C	29.701	-0.751
1027	223	AC0233-C	29.701	-0.751
1028	224	AC0234-C	29.701	-0.751
1029	225	AC0235-C	29.701	-0.751
1030	226	AC0236-C	29.701	-0.751
1031	227	AC0237-C	29.701	-0.751
1032	228	AC0238-C	29.701	-0.751
1033	229	AC0239-C		
1034	230	AC0240-C	29.701	-0.751
1035	231	AC0241-C	29.701	-0.751
1036	232	AC0242-C	29.701	-0.751
1037	233	AC0243-C	29.701	-0.751
1038	234	AC0244-C		
1039	235	AC0245-C	29.701	-0.751
1040	236	AC0246-C	29.701	-0.751
1041	237	AC0247-C	29.701	-0.751
1042	238	AC0248-C	29.701	-0.751
1043	239	AC0249-C		
1044	240	AC0250-C		
1045	241	AC0251-C		
1046	242	AC0252-C	29.701	-0.751
1047	243	AC0253-C	29.701	-0.751
1048	244	AC0254-C	29.701	-0.751
1049	245	AC0255-C	29.701	-0.751
1050	246	AC0256-C	29.701	-0.751
1051	247	AC0257-C	29.701	-0.751
1052	248	AC0258-C	29.701	-0.751
1053	249	AC0259-C	29.701	-0.751
1054	250	AC0260-C	29.701	-0.751
1055	251	AC0261-C	29.701	-0.751
1056	252	AC0262-C	29.701	-0.751
1057	253	AC0263-C	29.701	-0.751
1058	254	AC0264-C	29.701	-0.751
1059	255	AC0265-C	29.701	-0.751
1060	256	AC0266-C	29.701	-0.751
1061	257	AC0267-C	29.701	-0.751
1062	258	AC0268-C	29.701	-0.751
1063	259	AC0269-C	29.701	-0.751
1064	260	AC0270-C		
1065	261	AC0271-C	29.701	-0.751
1066	262	AC0272-C	29.701	-0.751
1067	263	AC0273-C	29.701	-0.751
1068	264	AC0274-C	29.701	-0.751
1069	265	AC0275-C	29.701	-0.751
1070	266	AC0276-C	29.701	-0.751
1071	267	AC0277-C		
1072	268	AC0278-C	29.701	-0.751
1073	269	AC0279-C	29.701	-0.751
1074	270	AC0280-C	29.701	-0.751
1075	271	AC0281-C	29.701	-0.751
1076	272	AC0282-C		
1077	273	AC0283-C	29.701	-0.751
1078	274	AC0284-C	29.701	-0.751
1079	275	AC0285-C	29.701	-0.751
1080	276	AC0286-C	29.701	-0.751
1081	277	AC0287-C	29.701	-0.751
1082	278	AC0288-C	29.701	-0.751
1083	279	AC0289-C	29.701	-0.751
1084	280	AC0290-C	29.701	-0.751
1085	281	AC0291-C	29.701	-0.751
1086	282	AC0292-C	29.701	-0.751
1087	283	AC0293-C	29.701	-0.751
1088	284	AC0294-C	29.701	-0.751
1089	285	AC0295-C	29.701	-0.751
1090	286	AC0296-C		
1091	287	AC0297-C	29.701	-0.751
1092	288	AC0298-C		
1093	289	AC0299-C	29.701	-0.751
1094	5	BL0052-C	31.621	-1.962
1095	6	BL0054-C	31.621	-1.962
1096	8	BL0058-C	31.621	-1.962
1097	13	BL0063-C	31.621	-1.962
1098	14	BL0065-C	31.621	-1.962
1099	25	BL0078-C	31.621	-1.962
1100	26	BL0079-C	31.621	-1.962
1101	45	BL0100-C	31.621	-1.962
1102	46	BL0101-C	31.621	-1.962
1103	47	BL0102-C	31.621	-1.962
1104	48	BL0103-C	31.621	-1.962
1105	49	BL0105-C	31.621	-1.962
1106	50	BL0106-C	31.621	-1.962
1107	51	BL0107-C	31.621	-1.962
1108	52	BL0108-C	31.621	-1.962
1109	53	BL0109-C		
1110	54	BL0110-C	31.621	-1.962
1111	55	BL0111-C	31.621	-1.962
1112	56	BL0112-C	31.621	-1.962
1113	58	BL0114-C		
1114	59	BL0115-C	31.621	-1.962
1115	60	BL0116-C	31.621	-1.962
1116	61	BL0117-C	31.621	-1.962
1117	96	BL0119-C	31.621	-1.962
1118	97	BL0120-C	31.621	-1.962
1119	98	BL0121-C	31.621	-1.962
1120	99	BL0124-C	31.621	-1.962
1121	100	BL0125-C	31.621	-1.962
1122	103	BL0128-C	31.621	-1.962
1123	109	BL0137-C	31.621	-1.962
1124	110	BL0138-C	31.621	-1.962
1125	114	BL0142-C	31.621	-1.962
1126	256	BL0346-C	38.948	-4.94
1127	257	BL0347-C	38.948	-4.94
1128	258	BL0348-C	38.948	-4.94
1129	259	BL0350-C	38.948	-4.94
1130	260	BL0351-C	38.948	-4.94
1131	262	BL0353-C	38.948	-4.94
1132	263	BL0354-C	38.948	-4.94
1133	264	BL0356-C	38.948	-4.94
1134	265	BL0357-C	38.948	-4.94
1135	267	BL0359-C	38.948	-4.94
1136	269	BL0361-C	38.948	-4.94
1137	270	BL0362-C	38.948	-4.94
1138	271	BL0363-C	38.948	-4.94
1139	273	BL0366-C	38.948	-4.94
1140	275	BL0368-C	38.948	-4.94
1141	276	BL0370-C	38.948	-4.94
1142	277	BL0371-C	38.948	-4.94
1143	278	BL0372-C	38.948	-4.94
1144	280	BL0375-C		
1145	281	BL0376-C	38.948	-4.94
1146	282	BL0377-C	38.948	-4.94
1147	283	BL0378-C	38.948	-4.94
1148	284	BL0379-C		
1149	285	BL0380-C	38.948	-4.94
1150	286	BL0381-C	38.948	-4.94
1151	287	BL0382-C	38.948	-4.94
1152	288	BL0383-C	38.948	-4.94
1153	289	BL0384-C	38.948	-4.94
1154	290	BL0385-C		
1155	291	BL0386-C		
1156	292	BL0387-C	38.948	-4.94
1157	293	BL0388-C	38.948	-4.94
1158	294	BL0389-C	38.948	-4.94
1159	295	BL0391-C	38.948	-4.94
1160	296	BL0392-C	38.948	-4.94
1161	297	BL0393-C	38.948	-4.94
1162	2	AN0325-C	12.629	6.469
1163	3	AN0408-C	11.516	3.972
1164	5	AN0326-C	12.629	6.469
1165	10	AN0585-CW	10.868	5.726
1166	11	AN0577-CW	10.868	5.726
1167	12	AN0586-CW	10.868	5.726
1168	16	AN0578-CW	10.868	5.726
1169	17	AN0587-CW	10.868	5.726
1170	19	AN0579-CW	10.868	5.726
1171	20	AN0588-CW		
1172	22	AN0580-CW	10.868	5.726
1173	24	AN0581-CW		
1174	26	AN0574-CW	9.983	2.367
1175	27	AN0582-CW	10.868	5.726
1176	29	AN0626-CW	11.516	3.972
1177	30	AN0398-CW	11.516	3.972
1178	32	AN0405-CW	11.516	3.972
1179	37	AN0624-CW	11.516	3.972
1180	38	AN0643-CW	11.11	5.88
1181	39	AN0495-CW	11.141	6.097
1182	40	AN0499-CW	10.868	5.726
1183	41	AN0500-CW	10.868	5.726
1184	42	AN0503-CW	10.868	5.726
1185	0	AB0085-Cx	-4.235	11.151
1186	1	AB0086-Cx	-4.235	11.151
1187	10	AB0096-C	-4.472	11.233
1188	16	AB0103-C	-4.472	11.233
1189	17	AB0104-Cx	-4.472	11.233
1190	25	AB0116-C	-4.472	11.233
1191	26	AB0117-C	-4.472	11.233
1192	27	AB0118-C	-4.472	11.233
1193	28	AB0119-C	-4.472	11.233
1194	33	AB0126-Cx	-4.472	11.233
1195	34	AB0127-C	-4.472	11.233
1196	35	AB0128-C	-4.472	11.233
1197	36	AB0129-C	-4.472	11.233
1198	37	AB0130-Cx	-4.472	11.233
1199	40	AB0133-C	-4.235	11.238
1200	41	AB0134-C	-4.235	11.238
1201	42	AB0135-C	-4.235	11.238
1202	43	AB0136-Cx		
1203	49	AB0143-Cx	-4.235	11.238
1204	50	AB0144-C	-4.235	11.238
1205	51	AB0145-C	-4.235	11.238
1206	52	AB0146-Cx	-4.235	11.238
1207	53	AB0147-C	-4.235	11.238
1208	54	AB0148-Cx	-4.235	11.238
1209	55	AB0150-Cx	-4.472	11.233
1210	56	AB0151-Cx	-4.472	11.233
1211	57	AB0153-C	-4.472	11.233
1212	58	AB0155-Cx	-4.472	11.233
1213	59	AB0157-Cx	-4.472	11.233
1214	60	AB0158-Cx	-4.472	11.233
1215	61	AB0159-C	-4.472	11.233
1216	62	AB0160-Cx	-4.472	11.233
1217	63	AB0161-C	-4.472	11.233
1218	64	AB0162-C	-4.235	11.151
1219	65	AB0164-C	-4.235	11.151
1220	66	AB0165-C	-4.235	11.151
1221	67	AB0166-C	-4.235	11.151
1222	68	AB0167-C	-4.235	11.151
1223	69	AB0169-C	-4.235	11.151
1224	70	AB0170-C	-4.235	11.151
1225	71	AB0171-Cx	-4.235	11.151
1226	72	AB0172-Cx	-4.235	11.151
1227	73	AB0173-C	-4.235	11.151
1228	74	AB0174-C	-4.235	11.151
1229	75	AB0175-Cx	-4.235	11.151
1230	76	AB0176-Cx	-4.235	11.151
1231	77	AB0177-C	-4.235	11.151
1232	78	AB0178-C	-4.235	11.151
1233	79	AB0179-Cx		
1234	80	AB0180-Cx	-4.235	11.151
1235	96	AB0197-C	-4.235	11.151
1236	97	AB0198-C	-4.235	11.151
1237	98	AB0199-C		
1238	99	AB0200-C	-4.235	11.151
1239	100	AB0201-Cx	-4.235	11.151
1240	101	AB0202-Cx	-4.235	11.151
1241	102	AB0203-C	-4.235	11.151
1242	104	AB0205-C	-4.235	11.151
1243	105	AB0206-C	-4.235	11.151
1244	106	AB0207-C	-4.235	11.238
1245	107	AB0208-C	-4.235	11.238
1246	110	AB0211-C	-4.472	11.233
1247	116	AB0217-C		
1248	117	AB0218-C	-4.235	11.238
1249	123	AB0225-C	-4.235	11.238
1250	126	AB0228-C	-4.235	11.238
1251	129	AB0231-C	-4.235	11.238
1252	130	AB0232-Cx	-4.235	11.238
1253	131	AB0233-C	-4.235	11.238
1254	133	AB0235-C		
1255	134	AB0236-Cx	-4.235	11.238
1256	136	AB0238-C	-4.235	11.238
1257	137	AB0239-C		
1258	139	AB0241-C	-4.235	11.238
1259	142	AB0244-C	-4.235	11.238
1260	148	AB0251-C	-4.235	11.238
1261	149	AB0252-C	-4.235	11.238
1262	150	AB0253-C	-4.235	11.238
1263	151	AB0255-C	-4.235	11.151
1264	152	AB0256-C	-4.235	11.151
1265	156	AB0260-C	-4.235	11.151
1266	157	AB0261-Cx	-4.235	11.151
1267	160	AB0264-C	-4.235	11.151
1268	161	AB0265-C	-4.235	11.151
1269	164	AB0268-C	-4.235	11.151
1270	165	AB0269-Cx		
1271	166	AB0270-C	-4.235	11.151
1272	167	AB0271-Cx	-4.235	11.151
1273	168	AB0272-Cx	-4.235	11.151
1274	169	AB0273-Cx	-4.235	11.151
1275	170	AB0274-C	-4.235	11.151
1276	171	AB0275-C	-4.235	11.151
1277	173	AB0277-C	-4.235	11.151
1278	174	AB0278-C	-4.235	11.151
1279	176	AB0280-Cx	-4.235	11.151
1280	177	AB0281-Cx		
1281	179	AB0283-C	-4.235	11.151
1282	180	AB0284-C	-4.235	11.151
1283	3	AA0050-C	-0.219	5.668
1284	13	AA0059-C	-0.261	6.094
1285	14	AA0084-C	-0.219	5.668
1286	16	AA0106-C	-0.261	6.094
1287	18	AA0060-C	-0.219	5.668
1288	24	AA0119-C	-0.261	6.094
1289	25	AA0061-C	-0.219	5.668
1290	32	AA0105-C	-0.261	6.094
1291	33	AA0070-C	-0.261	6.094
1292	39	AA0093-C	-0.261	6.094
1293	43	AA0129-C		
1294	44	AA0094-C	-0.261	6.094
1295	45	AA0118-C		
1296	46	AA0071-C	-0.261	6.094
1297	49	AA0047-C	-0.261	6.094
1298	52	AA0046-C	-0.261	6.094
1299	53	AA0095-C	-0.261	6.094
1300	58	AA0069-C	-0.261	6.094
1301	60	AA0133-C	-0.219	5.668
1302	66	AA0117-C	-0.261	6.094
1303	67	AA0131-C	-0.261	6.094
1304	68	AA0096-C	-0.219	5.668
1305	71	AA0130-C	-0.261	6.094
1306	73	AA0085-C	-0.219	5.668
1307	74	AA0048-C	-0.219	5.668
1308	77	AA0058-C	-0.261	6.094
1309	79	AA0062-C	-0.219	5.668
1310	83	AA0081-C	-0.261	6.094
1311	84	AA0082-C	-0.261	6.094
1312	86	AA0122-C	-0.219	5.668
1313	87	AA0137-C	-0.261	6.094
1314	91	AA0086-C	-0.219	5.668
1315	94	AA0057-C	-0.261	6.094
1316	97	AA0045-C	-0.261	6.094
1317	98	AA0072-C		
1318	99	AA0108-C	-0.219	5.668
1319	36	AB0373-C	-4.472	11.233
1320	37	AB0374-C	-4.472	11.233
1321	38	AB0375-C	-4.472	11.233
1322	39	AB0378-C	-4.472	11.233
1323	40	AB0379-C	-4.472	11.233
1324	41	AB0381-C		
1325	42	AB0386-C	-4.472	11.233
1326	43	AB0388-C	-4.472	11.233
1327	44	AB0389-C	-4.472	11.233
1328	56	AB0432-C	-4.472	11.233
1329	57	AB0433-C	-4.472	11.233
1330	58	AB0435-C	-4.472	11.233
1331	59	AB0436-C	-4.472	11.233
1332	60	AB0439-C	-4.472	11.233
1333	61	AB0440-C	-4.472	11.233
1334	63	AB0458-C	-4.235	11.151
1335	64	AB0459-C	-4.235	11.151
1336	65	AB0460-C	-4.235	11.151
1337	66	AB0462-C	-4.235	11.151
1338	67	AB0463-C	-4.235	11.151
1339	68	AB0465-C	-4.235	11.151
1340	69	AB0466-C	-4.235	11.151
1341	70	AB0467-C	-4.235	11.151
1342	71	AB0468-C	-4.235	11.151
1343	72	AB0469-C	-4.235	11.151
1344	73	AB0470-C	-4.235	11.151
1345	74	AB0471-C	-4.235	11.151
1346	75	AB0472-C	-4.235	11.151
1347	76	AB0473-C	-4.235	11.151
1348	77	AB0474-C	-4.235	11.151
1349	78	AB0477-C	-4.235	11.151
1350	81	AB0504-C	-4.235	11.238
1351	86	AB0517-C	-4.235	11.238
1352	88	AB0524-C	-4.235	11.238
1353	89	AB0525-C	-4.235	11.238
1354	90	AB0526-C	-4.235	11.238
1355	91	AB0527-C	-4.235	11.238
1356	92	AB0528-C	-4.235	11.238
1357	93	AB0529-C	-4.235	11.238
1358	94	AB0530-C	-4.235	11.238
1359	95	AB0531-C	-4.235	11.238
1360	96	AB0532-C	-4.235	11.238
1361	97	AB0533-C	-4.235	11.238
1362	98	AB0536-C	-4.235	11.238
1363	99	AB0537-C	-4.235	11.238
1364	100	AB0538-C	-4.235	11.238
1365	20	AG0442-CW	-15.9	13.583
1366	22	AG0445-CW	-15.9	13.583
1367	23	AG0446-CW	-15.9	13.583
1368	24	AG0448-CW	-15.9	13.583
1369	25	AG0450-CW	-15.9	13.583
1370	28	AG0455-CW	-15.9	13.583
1371	29	AG0456-CW	-15.9	13.583
1372	30	AG0460-CW	-15.9	13.583
1373	0	AB0293-C	14.242	10.425
1374	1	AB0294-C	14.242	10.425
1375	2	AB0295-C	14.242	10.425
1376	3	AB0297-C	14.236	10.342
1377	4	AN0418-C		
1378	5	AN0419-C	14.228	10.462
1379	6	AN0421-C	14.254	10.3
1380	7	AN0423-C	14.217	10.256
1381	8	AN0424-C	14.188	10.211
1382	9	AN0425-C	14.143	10.188
1383	10	AN0426-C	14.143	10.188
1384	11	AN0427-C	14.143	10.188
1385	12	AN0428-C	14.143	10.188
1386	13	AN0430-C		
1387	14	AN0431-C	14.149	10.05
1388	15	AN0433-C	11.632	4.332
1389	16	AN0434-C		
1390	17	AN0435-C	11.535	4.166
1391	18	AN0436-C	11.539	3.87
1392	19	AN0437-C	11.507	3.805
1393	20	AN0438-C		
1394	21	AN0440-C	11.507	3.805
1395	22	AN0442-C	11.507	3.805
1396	23	AN0443-C	10.457	5.479
1397	24	AN0444-C	10.457	5.479
1398	25	AN0445-C		
1399	26	AN0448-C	11.632	4.332
1400	27	AN0449-C	11.632	4.332
1401	28	AN0451-C	11.632	4.332
1402	29	AN0453-C	14.143	10.188
1403	30	AN0454-C	14.212	10.708
1404	31	AN0455-C	14.29	10.658
1405	32	AN0457-C	14.255	10.495
1406	33	AN0458-C	14.255	10.495
1407	35	AN0466-C		
1408	36	AN0468-C	14.217	10.256
1409	37	AN0469-C	14.217	10.256
1410	38	AN0470-C	14.188	10.211
1411	39	AN0471-C	14.188	10.211
1412	40	AN0474-C	14.143	10.188
1413	41	AN0475-C	14.149	10.05
1414	42	AN0476-C	13.905	9.764
1415	43	AN0477-C	13.864	9.784
1416	44	AN0478-C	13.823	9.513
1417	45	AN0479-C	13.594	9.438
1418	46	AN0480-C	13.56	9.424
1419	53	VBS02039-4431STDY6672907	13.133	6.997
1420	54	VBS02040-4431STDY6672908	13.132	6.915
1421	55	VBS02041-4431STDY6672909	13.174	6.806
1422	56	VBS02042-4431STDY6672910	13.111	6.751
1423	57	VBS02043-4431STDY6672911		
1424	58	VBS02044-4431STDY6672912	10.593	5.484
1425	59	VBS02045-4431STDY6672913	11.519	3.369
1426	60	VBS02046-4431STDY6672914		
1427	61	VBS02047-4431STDY6672915	10.056	2.855
